transaction_id,sender,receiver,amount,sender_lat,sender_lon,receiver_lat,receiver_lon,date,datetime_group,payment_type,geo_flag,sender_country,receiver_country,sender_city,receiver_city,route_corridor,merchant_name,merchant_type,country,market,geo_distance_band,geo_risk_points,latitude,longitude,location_id,location_address,location_category,memo
TX0000071,ACCT00071,ACCT00684,7366.35,26.21466,-92.728807,32.673674,-99.588954,2025-03-04,2025-03-04 09:08,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,NONE,between_501_1000m,7,32.753743,-110.828961,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0000072,ACCT00072,ACCT02225,8413.81,27.793576,-102.314036,36.601486,-98.241854,2025-04-16,2025-04-16 11:34,bank_transfer,1,HK,HK,"Lazaro Cardenas Port, Michoacan, Mexico","Lazaro Cardenas Port, Michoacan, Mexico",oil_smuggling_corridor,Small Business Consulting,consulting,HK,NONE,outside_1800m,0,17.933723,-102.168826,GEO042,"Lazaro Cardenas Port, Michoacan, Mexico",oil_smuggling_corridor,retail purchase
TX0000073,ACCT00073,ACCT02346,8436.66,22.992254,-85.987232,36.883563,-83.733689,2025-02-04,2025-02-04 16:57,paypal,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,US,NONE,between_1001_1599m,3,27.030211,-79.294297,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0000074,ACCT00074,ACCT01630,4683.83,18.10263,-89.821922,37.080852,-117.267339,2025-01-28,2025-01-28 13:52,venmo,1,CA,CA,"Veracruz de Ignacio de la Llave, Mexico","Veracruz de Ignacio de la Llave, Mexico",veracruz_fuel_hub,Front Company Holdings,front_shell_company,CA,NONE,outside_1800m,0,19.240678,-96.143614,GEO032,"Veracruz de Ignacio de la Llave, Mexico",veracruz_fuel_hub,brokerage services
TX0000075,ACCT00075,ACCT00374,4448.92,19.894251,-79.284687,33.656744,-96.503489,2025-04-01,2025-04-01 03:00,venmo,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Construction Materials Export,construction,CA,NONE,under_500m,10,20.201564,-102.821292,NONE,Normal non-reference transaction location,normal_location,fuel transport fee
TX0000076,ACCT00076,ACCT01687,5040.11,20.355925,-105.536455,19.021969,-93.097152,2025-03-20,2025-03-20 21:28,venmo,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,US,NONE,between_1001_1599m,3,40.411979,-105.218328,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000077,ACCT00077,ACCT00541,210.69,29.158655,-89.714319,29.025175,-99.30556,2025-02-19,2025-02-19 18:26,brokerage_transfer,1,MX,MX,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China","216 Zhongshan East Rd, Shijiazhuang, Hebei, China",prc_precursor_chemical_zone,Restaurant Services Group,restaurant,MX,JPX,between_1001_1599m,3,38.045714,114.518367,GEO017,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China",prc_precursor_chemical_zone,monthly services
TX0000078,ACCT00078,ACCT01002,1076.9,39.872389,-94.464759,35.79169,-85.565552,2025-01-12,2025-01-12 13:07,crypto_exchange,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,MX,NONE,under_500m,10,27.522494,-111.921188,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000079,ACCT00079,ACCT00645,7308.75,39.347842,-79.413166,30.268755,-76.872355,2025-02-02,2025-02-02 03:57,paypal,1,US,US,"Lincoln/Juarez Bridge, Laredo, TX","Lincoln/Juarez Bridge, Laredo, TX",border_crossing_or_port_entry,Tampa Grocery Market,normal_retail,US,NONE,between_1001_1599m,3,27.504642,-99.509212,GEO003,"Lincoln/Juarez Bridge, Laredo, TX",border_crossing_or_port_entry,invoice payment
TX0000080,ACCT00080,ACCT00354,6304.63,34.57912,-93.404834,36.103365,-111.224513,2025-03-12,2025-03-12 14:00,brokerage_transfer,1,US,US,"Cadereyta Jimenez, Nuevo Leon, Mexico","Cadereyta Jimenez, Nuevo Leon, Mexico",oil_smuggling_corridor,Money Mule Transfer,money_mule_straw_buyer,US,HKEX,outside_1800m,0,25.587061,-99.934082,GEO024,"Cadereyta Jimenez, Nuevo Leon, Mexico",oil_smuggling_corridor,industrial solvent order
TX0000081,ACCT00081,ACCT00949,875.71,22.682522,-106.255408,24.560214,-81.963243,2025-04-25,2025-04-25 16:26,brokerage_transfer,1,CA,CA,"7141 Office City Dr, Houston, TX","7141 Office City Dr, Houston, TX",us_intermediary_or_business_node,Everyday Fuel Stop,normal_fuel,CA,LSE,between_1001_1599m,3,29.702057,-95.291687,GEO026,"7141 Office City Dr, Houston, TX",us_intermediary_or_business_node,online order
TX0000082,ACCT00082,ACCT01263,7036.44,24.867048,-113.895419,22.957251,-101.991576,2025-03-01,2025-03-01 08:54,paypal,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Hardware Bulk Supply,hardware,US,NONE,between_1001_1599m,3,25.645277,-80.711537,NONE,Normal non-reference transaction location,normal_location,industrial solvent order
TX0000083,ACCT00083,ACCT02386,6892.39,39.179161,-98.507963,34.38634,-95.674312,2025-03-17,2025-03-17 08:58,paypal,1,US,US,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz","Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,Campus Book Supply,education_retail,US,NONE,between_501_1000m,7,17.983398,-94.530545,GEO022,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,fuel purchase
TX0000084,ACCT00084,ACCT02154,13292.9,26.321151,-109.908286,24.653062,-108.144092,2025-02-01,2025-02-01 20:51,derivatives_trade,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Retail Gas Holdings,fuel_company,HK,TSX,between_1600_1800m,2,22.237614,114.139391,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0000085,ACCT00085,ACCT01303,8057.92,30.01099,-110.099945,17.91113,-115.472441,2025-04-14,2025-04-14 23:44,brokerage_transfer,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Marketing Services LLC,possible_front_business,MX,Euronext,between_1001_1599m,3,25.446633,-111.164756,NONE,Normal non-reference transaction location,normal_location,brokerage services
TX0000086,ACCT00086,ACCT01621,20316.46,40.24983,-86.789782,39.292285,-82.585369,2025-03-17,2025-03-17 03:21,remittance,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Chemical Import Services,chemical_importer,US,NONE,under_500m,10,35.386884,-111.812474,NONE,Normal non-reference transaction location,normal_location,misc import fee
TX0000087,ACCT00087,ACCT01309,166.07,18.155539,-98.280094,27.071678,-110.51477,2025-01-22,2025-01-22 20:56,paypal,1,HK,HK,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico","Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",mexico_business_location,Online Marketplace Store,ecommerce,HK,NONE,between_501_1000m,7,19.444688,-99.170962,GEO005,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",mexico_business_location,fuel purchase
TX0000088,ACCT00088,ACCT02241,5189.69,40.385562,-99.582406,30.298698,-76.349188,2025-04-25,2025-04-25 02:21,crypto_exchange,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Hardware Bulk Supply,hardware,CN,NONE,between_1001_1599m,3,22.964003,109.290797,NONE,Normal non-reference transaction location,normal_location,cross-border freight
TX0000089,ACCT00089,ACCT00700,4040.06,26.300651,-101.304076,26.154684,-109.603768,2025-03-23,2025-03-23 09:05,crypto_exchange,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Money Mule Transfer,money_mule_straw_buyer,HK,NONE,under_500m,10,22.206002,114.18512,NONE,Normal non-reference transaction location,normal_location,misc import fee
TX0000090,ACCT00090,ACCT00966,7660.84,39.782116,-97.793212,39.777476,-110.477585,2025-03-02,2025-03-02 09:05,equity_trade,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,HK,NASDAQ,under_500m,10,22.371014,114.172164,NONE,Normal non-reference transaction location,normal_location,online order
TX0000091,ACCT00091,ACCT00051,1319.32,30.50441,-113.45543,23.866228,-93.896493,2025-04-11,2025-04-11 22:39,derivatives_trade,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,HK,NASDAQ,between_501_1000m,7,22.403351,114.36379,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000092,ACCT00092,ACCT01384,1202.87,23.46608,-99.245227,32.493315,-109.542894,2025-04-15,2025-04-15 09:19,remittance,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,HK,NONE,under_500m,10,22.277244,114.295494,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000093,ACCT00093,ACCT01477,5812.3,25.261976,-80.30558,23.207838,-80.610841,2025-04-01,2025-04-01 06:17,brokerage_transfer,1,HK,HK,"Veracruz de Ignacio de la Llave, Mexico","Veracruz de Ignacio de la Llave, Mexico",veracruz_fuel_hub,General Logistics LLC,logistics,HK,TSX,under_500m,10,19.216028,-96.142466,GEO032,"Veracruz de Ignacio de la Llave, Mexico",veracruz_fuel_hub,monthly services
TX0000094,ACCT00094,ACCT01034,2194.35,26.531661,-113.395955,29.276329,-88.194005,2025-03-19,2025-03-19 09:45,remittance,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Marketplace Store,ecommerce,CA,NONE,between_1600_1800m,2,36.929904,-78.784459,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000095,ACCT00095,ACCT01310,7715.26,40.87409,-81.279338,25.236009,-85.898382,2025-03-29,2025-03-29 04:46,bank_transfer,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,CN,NONE,between_1001_1599m,3,35.261178,114.07745,NONE,Normal non-reference transaction location,normal_location,consulting fee
TX0000096,ACCT00096,ACCT01068,4962.04,19.875582,-87.368601,29.716124,-99.410174,2025-03-16,2025-03-16 09:29,paypal,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Hardware Bulk Supply,hardware,CA,NONE,between_1600_1800m,2,31.805492,-110.27281,NONE,Normal non-reference transaction location,normal_location,hazardous materials transport
TX0000097,ACCT00097,ACCT02361,3686.68,34.535818,-75.246912,38.408153,-83.941852,2025-04-08,2025-04-08 05:31,paypal,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,US,NONE,between_1001_1599m,3,25.074706,-94.912218,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000098,ACCT00098,ACCT02147,6393.47,22.068565,-117.013903,29.111205,-112.457711,2025-02-13,2025-02-13 13:56,cashapp,1,US,US,"7141 Office City Dr, Houston, TX","7141 Office City Dr, Houston, TX",us_intermediary_or_business_node,Restaurant Services Group,restaurant,US,NONE,between_1001_1599m,3,29.699309,-95.287288,GEO026,"7141 Office City Dr, Houston, TX",us_intermediary_or_business_node,shipping payment
TX0000099,ACCT00099,ACCT00039,5977.12,31.824751,-105.278195,35.834242,-95.601742,2025-02-08,2025-02-08 13:42,paypal,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,CN,NONE,between_1001_1599m,3,38.175195,112.720111,NONE,Normal non-reference transaction location,normal_location,online order
TX0000100,ACCT00100,ACCT02096,2296.57,33.242397,-98.830216,19.781625,-79.693934,2025-01-10,2025-01-10 23:46,paypal,1,US,US,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China","Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,Restaurant Services Group,restaurant,US,NONE,between_1600_1800m,2,34.760582,113.62004,GEO012,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,consulting fee
TX0000101,ACCT00101,ACCT00464,13360.18,35.699943,-90.488871,37.701819,-78.402239,2025-01-17,2025-01-17 22:46,bank_transfer,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Retail Gas Holdings,fuel_company,HK,NONE,between_1001_1599m,3,22.275265,114.166794,NONE,Normal non-reference transaction location,normal_location,hazardous materials transport
TX0000102,ACCT00102,ACCT01974,529.99,37.865975,-114.631064,28.799551,-107.159868,2025-02-14,2025-02-14 21:43,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,US,Euronext,outside_1800m,0,27.510838,-80.104258,NONE,Normal non-reference transaction location,normal_location,online order
TX0000103,ACCT00103,ACCT01653,5444.45,39.808523,-101.649589,18.302605,-107.968685,2025-02-22,2025-02-22 01:35,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,Euronext,between_501_1000m,7,33.997321,-89.233989,NONE,Normal non-reference transaction location,normal_location,online order
TX0000104,ACCT00104,ACCT00769,6452.77,27.81211,-88.369449,39.948568,-111.941379,2025-01-16,2025-01-16 12:13,crypto_exchange,1,HK,HK,"Manzanillo, Colima, Mexico","Manzanillo, Colima, Mexico",oil_smuggling_corridor,Online Marketplace Store,ecommerce,HK,NONE,between_501_1000m,7,19.075905,-104.279798,GEO041,"Manzanillo, Colima, Mexico",oil_smuggling_corridor,monthly services
TX0000105,ACCT00105,ACCT01205,7177.12,21.821338,-89.912458,23.973908,-102.461789,2025-02-27,2025-02-27 04:08,equity_trade,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,MX,HKEX,between_1001_1599m,3,21.708662,-94.158622,NONE,Normal non-reference transaction location,normal_location,consulting fee
TX0000106,ACCT00106,ACCT00232,5891.71,36.536629,-113.3884,37.832849,-84.722838,2025-01-26,2025-01-26 08:48,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,US,NONE,between_1600_1800m,2,37.057503,-118.4816,NONE,Normal non-reference transaction location,normal_location,invoice payment
TX0000107,ACCT00107,ACCT01839,412.55,37.304341,-117.745969,28.191952,-75.81275,2025-01-23,2025-01-23 21:04,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,NONE,under_500m,10,29.227834,-112.436344,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000108,ACCT00108,ACCT01432,4542.11,19.753327,-102.429672,22.768349,-89.098104,2025-01-29,2025-01-29 06:42,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Campus Book Supply,education_retail,US,NYSE,outside_1800m,0,38.179014,-73.88674,NONE,Normal non-reference transaction location,normal_location,online order
TX0000109,ACCT00109,ACCT00338,17582.54,21.93391,-80.70631,38.087294,-84.638123,2025-01-13,2025-01-13 05:49,derivatives_trade,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Online Chemical Vendor,ecommerce_chemical_vendor,MX,NASDAQ,between_501_1000m,7,29.974263,-103.849507,NONE,Normal non-reference transaction location,normal_location,fuel transport fee
TX0000110,ACCT00110,ACCT01774,603.09,25.584803,-95.372337,23.956078,-87.13546,2025-02-10,2025-02-10 00:24,paypal,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Marketing Services LLC,possible_front_business,MX,NONE,between_1001_1599m,3,17.682753,-90.704212,NONE,Normal non-reference transaction location,normal_location,hazardous materials transport
TX0000111,ACCT00111,ACCT00021,6378.14,20.862905,-108.064541,37.033961,-109.25532,2025-03-15,2025-03-15 19:25,derivatives_trade,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,MX,LSE,under_500m,10,22.157775,-104.207711,NONE,Normal non-reference transaction location,normal_location,retail purchase
